,geography,category,data_type,unit,currency_conversion,current_constant,year_nk,value
3176,Kosovo,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,14578.4
3177,Latvia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,41165.3
3178,Lithuania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,73669.1
3179,Moldova,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,20634.6
3180,Montenegro,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,7118.2
3181,North Macedonia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,17527.5
3182,Poland,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,726843
3183,Romania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,353135.1
3184,Russia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,704077.7
3185,Serbia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,87400.1
3186,Slovakia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,121356.8
3187,Slovenia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,55389.3
3188,Ukraine,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,259288.3
3189,Anguilla,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3190,Antigua and Barbuda,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,1103.3
3191,Argentina,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,706296.5
3192,Aruba,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2896.9
3193,Bahamas,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,10944
3194,Barbados,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,5723.6
3195,Belize,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2115.3
3196,Bermuda,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,5614.9
3197,Bolivia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,52738.4
3198,Brazil,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2127185.3
3199,British Virgin Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,1017.3
3200,Cayman Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,6782.5
3201,Chile,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,314062.3
3202,Colombia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,390614.7
3203,Costa Rica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,76789.3
3204,Cuba,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,104446.9
3205,Curacao,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3206,Dominica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,766.2
3207,Dominican Republic,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,127264.1
3208,Ecuador,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,94454.5
3209,El Salvador,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,31834.7
3210,French Guiana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3211,Grenada,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,1511.4
3212,Guadeloupe,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3213,Guatemala,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,137040.8
3214,Guyana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,12743.7
3215,Haiti,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,30421
3216,Honduras,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,41776.6
3217,Jamaica,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,16479.7
3218,Martinique,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3219,Mexico,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,1439008.8
3220,Nicaragua,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,14163.5
3221,Panama,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,63173.9
3222,Paraguay,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,44037.9
3223,Peru,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,251150.3
3224,Puerto Rico,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,84953.9
3225,Sint Maarten,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3226,St Kitts and Nevis,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,908
3227,St Lucia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2470.2
3228,St Vincent and the Grenadines,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,1081.5
3229,Suriname,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,3420.2
3230,Trinidad and Tobago,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,22835.6
3231,Uruguay,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,46070
3232,US Virgin Islands,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3233,Venezuela,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,25325.1
3234,Algeria,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,109070.9
3235,Angola,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,94822.8
3236,Bahrain,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,25580.5
3237,Benin,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,24482.5
3238,Botswana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,19316.2
3239,Burkina Faso,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,32656.5
3240,Burundi,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,5953.2
3241,Cabo Verde,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2893.6
3242,Cameroon,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,66140
3243,Central African Republic,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,4846.4
3244,Chad,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,18814.3
3245,Comoros,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2625.5
3246,"Congo, Democratic Republic",Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,77484.1
3247,Congo-Brazzaville,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,7931.1
3248,Côte d'Ivoire,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,110467.3
3249,Djibouti,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,4834.4
3250,Egypt,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,917363.9
3251,Equatorial Guinea,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,11767.5
3252,Eritrea,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2845.2
3253,Eswatini,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,4873.2
3254,Ethiopia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,182051.4
3255,Gabon,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,12199.2
3256,Gambia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,3930.1
3257,Ghana,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,98428.9
3258,Guinea,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,20988.9
3259,Guinea-Bissau,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,2869.9
3260,Iran,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,909255.3
3261,Iraq,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,145772.4
3262,Israel,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,410191.1
3263,Jordan,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,58488.4
3264,Kenya,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,174364.6
3265,Kuwait,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,68789.8
3266,Lebanon,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,28296.4
3267,Lesotho,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,4408
3268,Liberia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,3858.6
3269,Libya,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,20000.7
3270,Madagascar,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,23859.7
3271,Malawi,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,21516.2
3272,Mali,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,32781.6
3273,Mauritania,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,9592.3
3274,Mauritius,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,19239.4
3275,Morocco,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,132775.8
3276,Mozambique,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,22880.6
3277,Namibia,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,15999.3
3278,Niger,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,28884.8
3279,Nigeria,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,462471.2
3280,Oman,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,40887.8
3281,Qatar,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,73965.3
3282,Réunion,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,-
3283,Rwanda,Private Final Consumption Expenditure,Socio-economic indicators,USD million,y-o-y ex rates,Current Prices,2031,17256.6
