country_sk,metric,year_nk,value
Djibouti,Private Final Consumption Expenditure,2030,4471.2
Egypt,Private Final Consumption Expenditure,2030,827193.7
Equatorial Guinea,Private Final Consumption Expenditure,2030,11223.9
Eritrea,Private Final Consumption Expenditure,2030,2682
Eswatini,Private Final Consumption Expenditure,2030,4581.7
Ethiopia,Private Final Consumption Expenditure,2030,163637.5
Gabon,Private Final Consumption Expenditure,2030,11568.1
Gambia,Private Final Consumption Expenditure,2030,3589
Ghana,Private Final Consumption Expenditure,2030,91785
Guinea,Private Final Consumption Expenditure,2030,19777.1
Guinea-Bissau,Private Final Consumption Expenditure,2030,2666.8
Iran,Private Final Consumption Expenditure,2030,817870.2
Iraq,Private Final Consumption Expenditure,2030,138991.8
Israel,Private Final Consumption Expenditure,2030,392240
Jordan,Private Final Consumption Expenditure,2030,55261.5
Kenya,Private Final Consumption Expenditure,2030,162031.5
Kuwait,Private Final Consumption Expenditure,2030,65602.3
Lebanon,Private Final Consumption Expenditure,2030,27446
Lesotho,Private Final Consumption Expenditure,2030,4115.6
Liberia,Private Final Consumption Expenditure,2030,3573.6
Libya,Private Final Consumption Expenditure,2030,18553.8
Madagascar,Private Final Consumption Expenditure,2030,22285.9
Malawi,Private Final Consumption Expenditure,2030,19686.6
Mali,Private Final Consumption Expenditure,2030,30444.1
Mauritania,Private Final Consumption Expenditure,2030,9004
Mauritius,Private Final Consumption Expenditure,2030,17817.6
Morocco,Private Final Consumption Expenditure,2030,125578.3
Mozambique,Private Final Consumption Expenditure,2030,21250.2
Namibia,Private Final Consumption Expenditure,2030,15009.9
Niger,Private Final Consumption Expenditure,2030,26855.1
Nigeria,Private Final Consumption Expenditure,2030,446901.9
Oman,Private Final Consumption Expenditure,2030,39697.6
Qatar,Private Final Consumption Expenditure,2030,69643
Réunion,Private Final Consumption Expenditure,2030,-
Rwanda,Private Final Consumption Expenditure,2030,15952.1
Sao Tomé e Príncipe,Private Final Consumption Expenditure,2030,1190.5
Saudi Arabia,Private Final Consumption Expenditure,2030,530541.9
Senegal,Private Final Consumption Expenditure,2030,43031.9
Seychelles,Private Final Consumption Expenditure,2030,1488.3
Sierra Leone,Private Final Consumption Expenditure,2030,5297.3
Somalia,Private Final Consumption Expenditure,2030,18983.9
South Africa,Private Final Consumption Expenditure,2030,454917.3
South Sudan,Private Final Consumption Expenditure,2030,24702.5
Sudan,Private Final Consumption Expenditure,2030,48482.6
Syria,Private Final Consumption Expenditure,2030,-
Tanzania,Private Final Consumption Expenditure,2030,78890
Togo,Private Final Consumption Expenditure,2030,13207.3
Tunisia,Private Final Consumption Expenditure,2030,66099.4
Uganda,Private Final Consumption Expenditure,2030,65621.2
United Arab Emirates,Private Final Consumption Expenditure,2030,217477.5
Yemen,Private Final Consumption Expenditure,2030,21485.5
Zambia,Private Final Consumption Expenditure,2030,11976.3
Zimbabwe,Private Final Consumption Expenditure,2030,30849.1
Canada,Private Final Consumption Expenditure,2030,1796727.6
USA,Private Final Consumption Expenditure,2030,23364327
Andorra,Private Final Consumption Expenditure,2030,2660.1
Austria,Private Final Consumption Expenditure,2030,366233.4
Belgium,Private Final Consumption Expenditure,2030,457923
Cyprus,Private Final Consumption Expenditure,2030,28303.1
Denmark,Private Final Consumption Expenditure,2030,270449
Finland,Private Final Consumption Expenditure,2030,224136
France,Private Final Consumption Expenditure,2030,2356894.3
Germany,Private Final Consumption Expenditure,2030,3278493.7
Greece,Private Final Consumption Expenditure,2030,218609
Iceland,Private Final Consumption Expenditure,2030,20559.1
Ireland,Private Final Consumption Expenditure,2030,198077.1
Italy,Private Final Consumption Expenditure,2030,1784906.8
Liechtenstein,Private Final Consumption Expenditure,2030,-
Luxembourg,Private Final Consumption Expenditure,2030,41193.1
Malta,Private Final Consumption Expenditure,2030,12971.3
Monaco,Private Final Consumption Expenditure,2030,-
Netherlands,Private Final Consumption Expenditure,2030,670039.3
Norway,Private Final Consumption Expenditure,2030,267064.9
Portugal,Private Final Consumption Expenditure,2030,245467.5
Spain,Private Final Consumption Expenditure,2030,1249210.8
Sweden,Private Final Consumption Expenditure,2030,444392.1
Switzerland,Private Final Consumption Expenditure,2030,647801
Turkey,Private Final Consumption Expenditure,2030,959754.9
United Kingdom,Private Final Consumption Expenditure,2030,3107858
Afghanistan,Private Final Consumption Expenditure,2031,-
American Samoa,Private Final Consumption Expenditure,2031,-
Armenia,Private Final Consumption Expenditure,2031,20158
Azerbaijan,Private Final Consumption Expenditure,2031,48417.2
Bangladesh,Private Final Consumption Expenditure,2031,606126
Bhutan,Private Final Consumption Expenditure,2031,3086.7
Brunei Darussalam,Private Final Consumption Expenditure,2031,4725.7
Cambodia,Private Final Consumption Expenditure,2031,38813.5
China,Private Final Consumption Expenditure,2031,13518820.2
Fiji,Private Final Consumption Expenditure,2031,6686.2
French Polynesia,Private Final Consumption Expenditure,2031,6215.3
Guam,Private Final Consumption Expenditure,2031,-
"Hong Kong, China",Private Final Consumption Expenditure,2031,409732.7
India,Private Final Consumption Expenditure,2031,3871260.9
Indonesia,Private Final Consumption Expenditure,2031,1359958
Japan,Private Final Consumption Expenditure,2031,3577948.3
Kazakhstan,Private Final Consumption Expenditure,2031,181884.7
Kiribati,Private Final Consumption Expenditure,2031,286.7
Kyrgyzstan,Private Final Consumption Expenditure,2031,10850.3
Laos,Private Final Consumption Expenditure,2031,25021.6
"Macau, China",Private Final Consumption Expenditure,2031,46695
Malaysia,Private Final Consumption Expenditure,2031,495186.3
Maldives,Private Final Consumption Expenditure,2031,7602.9
Mongolia,Private Final Consumption Expenditure,2031,17063.3
Myanmar,Private Final Consumption Expenditure,2031,89787.8
Nauru,Private Final Consumption Expenditure,2031,171.2
Nepal,Private Final Consumption Expenditure,2031,65412.4
New Caledonia,Private Final Consumption Expenditure,2031,-
Pakistan,Private Final Consumption Expenditure,2031,410180.8
Papua New Guinea,Private Final Consumption Expenditure,2031,21456.9
Philippines,Private Final Consumption Expenditure,2031,596869
Samoa,Private Final Consumption Expenditure,2031,1093.6
Singapore,Private Final Consumption Expenditure,2031,200669.8
Solomon Islands,Private Final Consumption Expenditure,2031,1437.1
South Korea,Private Final Consumption Expenditure,2031,1274457.1
Sri Lanka,Private Final Consumption Expenditure,2031,108360.3
Taiwan,Private Final Consumption Expenditure,2031,537834.2
Tajikistan,Private Final Consumption Expenditure,2031,14713.6
Thailand,Private Final Consumption Expenditure,2031,406215.2
Tonga,Private Final Consumption Expenditure,2031,832.9
Turkmenistan,Private Final Consumption Expenditure,2031,17555.4
Tuvalu,Private Final Consumption Expenditure,2031,110.1
Uzbekistan,Private Final Consumption Expenditure,2031,97678.8
Vanuatu,Private Final Consumption Expenditure,2031,1163.4
Vietnam,Private Final Consumption Expenditure,2031,400896.9
Australia,Private Final Consumption Expenditure,2031,1398569
New Zealand,Private Final Consumption Expenditure,2031,214933.6
Albania,Private Final Consumption Expenditure,2031,27566.1
Belarus,Private Final Consumption Expenditure,2031,38787.1
Bosnia and Herzegovina,Private Final Consumption Expenditure,2031,29537.1
Bulgaria,Private Final Consumption Expenditure,2031,86514.5
Croatia,Private Final Consumption Expenditure,2031,66184.8
Czech Republic,Private Final Consumption Expenditure,2031,242177.2
Estonia,Private Final Consumption Expenditure,2031,33926.3
Georgia,Private Final Consumption Expenditure,2031,36227.4
Hungary,Private Final Consumption Expenditure,2031,163642.7
Kosovo,Private Final Consumption Expenditure,2031,14578.4
Latvia,Private Final Consumption Expenditure,2031,41165.3
Lithuania,Private Final Consumption Expenditure,2031,73669.1
Moldova,Private Final Consumption Expenditure,2031,20634.6
Montenegro,Private Final Consumption Expenditure,2031,7118.2
North Macedonia,Private Final Consumption Expenditure,2031,17527.5
Poland,Private Final Consumption Expenditure,2031,726843
Romania,Private Final Consumption Expenditure,2031,353135.1
Russia,Private Final Consumption Expenditure,2031,704077.7
Serbia,Private Final Consumption Expenditure,2031,87400.1
Slovakia,Private Final Consumption Expenditure,2031,121356.8
Slovenia,Private Final Consumption Expenditure,2031,55389.3
Ukraine,Private Final Consumption Expenditure,2031,259288.3
Anguilla,Private Final Consumption Expenditure,2031,-
Antigua and Barbuda,Private Final Consumption Expenditure,2031,1103.3
Argentina,Private Final Consumption Expenditure,2031,706296.5
Aruba,Private Final Consumption Expenditure,2031,2896.9
Bahamas,Private Final Consumption Expenditure,2031,10944
Barbados,Private Final Consumption Expenditure,2031,5723.6
Belize,Private Final Consumption Expenditure,2031,2115.3
Bermuda,Private Final Consumption Expenditure,2031,5614.9
Bolivia,Private Final Consumption Expenditure,2031,52738.4
Brazil,Private Final Consumption Expenditure,2031,2127185.3
British Virgin Islands,Private Final Consumption Expenditure,2031,1017.3
Cayman Islands,Private Final Consumption Expenditure,2031,6782.5
Chile,Private Final Consumption Expenditure,2031,314062.3
Colombia,Private Final Consumption Expenditure,2031,390614.7
Costa Rica,Private Final Consumption Expenditure,2031,76789.3
Cuba,Private Final Consumption Expenditure,2031,104446.9
Curacao,Private Final Consumption Expenditure,2031,-
Dominica,Private Final Consumption Expenditure,2031,766.2
Dominican Republic,Private Final Consumption Expenditure,2031,127264.1
Ecuador,Private Final Consumption Expenditure,2031,94454.5
El Salvador,Private Final Consumption Expenditure,2031,31834.7
French Guiana,Private Final Consumption Expenditure,2031,-
Grenada,Private Final Consumption Expenditure,2031,1511.4
Guadeloupe,Private Final Consumption Expenditure,2031,-
Guatemala,Private Final Consumption Expenditure,2031,137040.8
Guyana,Private Final Consumption Expenditure,2031,12743.7
Haiti,Private Final Consumption Expenditure,2031,30421
Honduras,Private Final Consumption Expenditure,2031,41776.6
Jamaica,Private Final Consumption Expenditure,2031,16479.7
Martinique,Private Final Consumption Expenditure,2031,-
Mexico,Private Final Consumption Expenditure,2031,1439008.8
Nicaragua,Private Final Consumption Expenditure,2031,14163.5
Panama,Private Final Consumption Expenditure,2031,63173.9
Paraguay,Private Final Consumption Expenditure,2031,44037.9
Peru,Private Final Consumption Expenditure,2031,251150.3
Puerto Rico,Private Final Consumption Expenditure,2031,84953.9
Sint Maarten,Private Final Consumption Expenditure,2031,-
St Kitts and Nevis,Private Final Consumption Expenditure,2031,908
St Lucia,Private Final Consumption Expenditure,2031,2470.2
St Vincent and the Grenadines,Private Final Consumption Expenditure,2031,1081.5
Suriname,Private Final Consumption Expenditure,2031,3420.2
Trinidad and Tobago,Private Final Consumption Expenditure,2031,22835.6
Uruguay,Private Final Consumption Expenditure,2031,46070
US Virgin Islands,Private Final Consumption Expenditure,2031,-
Venezuela,Private Final Consumption Expenditure,2031,25325.1
Algeria,Private Final Consumption Expenditure,2031,109070.9
Angola,Private Final Consumption Expenditure,2031,94822.8
Bahrain,Private Final Consumption Expenditure,2031,25580.5
Benin,Private Final Consumption Expenditure,2031,24482.5
Botswana,Private Final Consumption Expenditure,2031,19316.2
Burkina Faso,Private Final Consumption Expenditure,2031,32656.5
Burundi,Private Final Consumption Expenditure,2031,5953.2
Cabo Verde,Private Final Consumption Expenditure,2031,2893.6
Cameroon,Private Final Consumption Expenditure,2031,66140
Central African Republic,Private Final Consumption Expenditure,2031,4846.4
Chad,Private Final Consumption Expenditure,2031,18814.3
Comoros,Private Final Consumption Expenditure,2031,2625.5
"Congo, Democratic Republic",Private Final Consumption Expenditure,2031,77484.1
Congo-Brazzaville,Private Final Consumption Expenditure,2031,7931.1
Côte d'Ivoire,Private Final Consumption Expenditure,2031,110467.3
Djibouti,Private Final Consumption Expenditure,2031,4834.4
Egypt,Private Final Consumption Expenditure,2031,917363.9
Equatorial Guinea,Private Final Consumption Expenditure,2031,11767.5
Eritrea,Private Final Consumption Expenditure,2031,2845.2
Eswatini,Private Final Consumption Expenditure,2031,4873.2
Ethiopia,Private Final Consumption Expenditure,2031,182051.4
Gabon,Private Final Consumption Expenditure,2031,12199.2
Gambia,Private Final Consumption Expenditure,2031,3930.1
Ghana,Private Final Consumption Expenditure,2031,98428.9
Guinea,Private Final Consumption Expenditure,2031,20988.9
Guinea-Bissau,Private Final Consumption Expenditure,2031,2869.9
Iran,Private Final Consumption Expenditure,2031,909255.3
Iraq,Private Final Consumption Expenditure,2031,145772.4
Israel,Private Final Consumption Expenditure,2031,410191.1
Jordan,Private Final Consumption Expenditure,2031,58488.4
Kenya,Private Final Consumption Expenditure,2031,174364.6
Kuwait,Private Final Consumption Expenditure,2031,68789.8
Lebanon,Private Final Consumption Expenditure,2031,28296.4
Lesotho,Private Final Consumption Expenditure,2031,4408
Liberia,Private Final Consumption Expenditure,2031,3858.6
Libya,Private Final Consumption Expenditure,2031,20000.7
Madagascar,Private Final Consumption Expenditure,2031,23859.7
Malawi,Private Final Consumption Expenditure,2031,21516.2
Mali,Private Final Consumption Expenditure,2031,32781.6
Mauritania,Private Final Consumption Expenditure,2031,9592.3
Mauritius,Private Final Consumption Expenditure,2031,19239.4
Morocco,Private Final Consumption Expenditure,2031,132775.8
Mozambique,Private Final Consumption Expenditure,2031,22880.6
Namibia,Private Final Consumption Expenditure,2031,15999.3
Niger,Private Final Consumption Expenditure,2031,28884.8
Nigeria,Private Final Consumption Expenditure,2031,462471.2
Oman,Private Final Consumption Expenditure,2031,40887.8
Qatar,Private Final Consumption Expenditure,2031,73965.3
Réunion,Private Final Consumption Expenditure,2031,-
