,geography,category,data_type,unit,current_constant,year_nk,value
3031,French Guiana,Total Population,Socio-economic indicators,0,-,2030,377.6
3032,Grenada,Total Population,Socio-economic indicators,0,-,2030,115.8
3033,Guadeloupe,Total Population,Socio-economic indicators,0,-,2030,400.2
3034,Guatemala,Total Population,Socio-economic indicators,0,-,2030,19808.2
3035,Guyana,Total Population,Socio-economic indicators,0,-,2030,821.6
3036,Haiti,Total Population,Socio-economic indicators,0,-,2030,12733.2
3037,Honduras,Total Population,Socio-economic indicators,0,-,2030,11449.2
3038,Jamaica,Total Population,Socio-economic indicators,0,-,2030,3048.0
3039,Martinique,Total Population,Socio-economic indicators,0,-,2030,367.7
3040,Mexico,Total Population,Socio-economic indicators,0,-,2030,134817.0
3041,Nicaragua,Total Population,Socio-economic indicators,0,-,2030,7391.9
3042,Panama,Total Population,Socio-economic indicators,0,-,2030,4927.6
3043,Paraguay,Total Population,Socio-economic indicators,0,-,2030,7950.0
3044,Peru,Total Population,Socio-economic indicators,0,-,2030,35950.5
3045,Puerto Rico,Total Population,Socio-economic indicators,0,-,2030,2905.4
3046,Sint Maarten,Total Population,Socio-economic indicators,0,-,2030,48.1
3047,St Kitts and Nevis,Total Population,Socio-economic indicators,0,-,2030,55.8
3048,St Lucia,Total Population,Socio-economic indicators,0,-,2030,188.7
3049,St Vincent and the Grenadines,Total Population,Socio-economic indicators,0,-,2030,113.0
3050,Suriname,Total Population,Socio-economic indicators,0,-,2030,632.4
3051,Trinidad and Tobago,Total Population,Socio-economic indicators,0,-,2030,1413.4
3052,Uruguay,Total Population,Socio-economic indicators,0,-,2030,3398.5
3053,US Virgin Islands,Total Population,Socio-economic indicators,0,-,2030,100.7
3054,Venezuela,Total Population,Socio-economic indicators,0,-,2030,33626.5
3055,Algeria,Total Population,Socio-economic indicators,0,-,2030,50360.7
3056,Angola,Total Population,Socio-economic indicators,0,-,2030,44834.7
3057,Bahrain,Total Population,Socio-economic indicators,0,-,2030,1643.2
3058,Benin,Total Population,Socio-economic indicators,0,-,2030,15672.3
3059,Botswana,Total Population,Socio-economic indicators,0,-,2030,2774.3
3060,Burkina Faso,Total Population,Socio-economic indicators,0,-,2030,27404.0
3061,Burundi,Total Population,Socio-economic indicators,0,-,2030,15772.8
3062,Cabo Verde,Total Population,Socio-economic indicators,0,-,2030,610.1
3063,Cameroon,Total Population,Socio-economic indicators,0,-,2030,33757.2
3064,Central African Republic,Total Population,Socio-economic indicators,0,-,2030,5942.2
3065,Chad,Total Population,Socio-economic indicators,0,-,2030,21690.4
3066,Comoros,Total Population,Socio-economic indicators,0,-,2030,1063.1
3067,"Congo, Democratic Republic",Total Population,Socio-economic indicators,0,-,2030,120046.7
3068,Congo-Brazzaville,Total Population,Socio-economic indicators,0,-,2030,7019.8
3069,Côte d'Ivoire,Total Population,Socio-economic indicators,0,-,2030,33712.6
3070,Djibouti,Total Population,Socio-economic indicators,0,-,2030,1116.7
3071,Egypt,Total Population,Socio-economic indicators,0,-,2030,115363.3
3072,Equatorial Guinea,Total Population,Socio-economic indicators,0,-,2030,1873.6
3073,Eritrea,Total Population,Socio-economic indicators,0,-,2030,4240.2
3074,Eswatini,Total Population,Socio-economic indicators,0,-,2030,1297.8
3075,Ethiopia,Total Population,Socio-economic indicators,0,-,2030,144944.3
3076,Gabon,Total Population,Socio-economic indicators,0,-,2030,2744.5
3077,Gambia,Total Population,Socio-economic indicators,0,-,2030,3170.7
3078,Ghana,Total Population,Socio-economic indicators,0,-,2030,37833.4
3079,Guinea,Total Population,Socio-economic indicators,0,-,2030,17020.9
3080,Guinea-Bissau,Total Population,Socio-economic indicators,0,-,2030,2461.2
3081,Iran,Total Population,Socio-economic indicators,0,-,2030,89115.7
3082,Iraq,Total Population,Socio-economic indicators,0,-,2030,50193.8
3083,Israel,Total Population,Socio-economic indicators,0,-,2030,10707.3
3084,Jordan,Total Population,Socio-economic indicators,0,-,2030,11122.1
3085,Kenya,Total Population,Socio-economic indicators,0,-,2030,66449.7
3086,Kuwait,Total Population,Socio-economic indicators,0,-,2030,4705.4
3087,Lebanon,Total Population,Socio-economic indicators,0,-,2030,6194.8
3088,Lesotho,Total Population,Socio-economic indicators,0,-,2030,2325.2
3089,Liberia,Total Population,Socio-economic indicators,0,-,2030,6371.6
3090,Libya,Total Population,Socio-economic indicators,0,-,2030,7606.4
3091,Madagascar,Total Population,Socio-economic indicators,0,-,2030,35622.3
3092,Malawi,Total Population,Socio-economic indicators,0,-,2030,24849.4
3093,Mali,Total Population,Socio-economic indicators,0,-,2030,26957.4
3094,Mauritania,Total Population,Socio-economic indicators,0,-,2030,5967.2
3095,Mauritius,Total Population,Socio-economic indicators,0,-,2030,1274.0
3096,Morocco,Total Population,Socio-economic indicators,0,-,2030,40887.3
3097,Mozambique,Total Population,Socio-economic indicators,0,-,2030,41184.8
3098,Namibia,Total Population,Socio-economic indicators,0,-,2030,3010.9
3099,Niger,Total Population,Socio-economic indicators,0,-,2030,34846.0
3100,Nigeria,Total Population,Socio-economic indicators,0,-,2030,262977.3
3101,Oman,Total Population,Socio-economic indicators,0,-,2030,5063.5
3102,Qatar,Total Population,Socio-economic indicators,0,-,2030,2974.0
3103,Réunion,Total Population,Socio-economic indicators,0,-,2030,954.8
3104,Rwanda,Total Population,Socio-economic indicators,0,-,2030,16234.4
3105,Sao Tomé e Príncipe,Total Population,Socio-economic indicators,0,-,2030,268.2
3106,Saudi Arabia,Total Population,Socio-economic indicators,0,-,2030,36553.3
3107,Senegal,Total Population,Socio-economic indicators,0,-,2030,21551.5
3108,Seychelles,Total Population,Socio-economic indicators,0,-,2030,102.5
3109,Sierra Leone,Total Population,Socio-economic indicators,0,-,2030,9648.7
3110,Somalia,Total Population,Socio-economic indicators,0,-,2030,21191.0
3111,South Africa,Total Population,Socio-economic indicators,0,-,2030,65836.8
3112,South Sudan,Total Population,Socio-economic indicators,0,-,2030,13839.3
3113,Sudan,Total Population,Socio-economic indicators,0,-,2030,55253.5
3114,Syria,Total Population,Socio-economic indicators,0,-,2030,26676.6
3115,Tanzania,Total Population,Socio-economic indicators,0,-,2030,79162.7
3116,Togo,Total Population,Socio-economic indicators,0,-,2030,10421.9
3117,Tunisia,Total Population,Socio-economic indicators,0,-,2030,12723.7
3118,Uganda,Total Population,Socio-economic indicators,0,-,2030,59437.9
3119,United Arab Emirates,Total Population,Socio-economic indicators,0,-,2030,10008.2
3120,Yemen,Total Population,Socio-economic indicators,0,-,2030,36406.9
3121,Zambia,Total Population,Socio-economic indicators,0,-,2030,24325.5
3122,Zimbabwe,Total Population,Socio-economic indicators,0,-,2030,17596.4
3123,Canada,Total Population,Socio-economic indicators,0,-,2030,41521.3
3124,USA,Total Population,Socio-economic indicators,0,-,2030,343315.4
3125,Andorra,Total Population,Socio-economic indicators,0,-,2030,77.9
3126,Austria,Total Population,Socio-economic indicators,0,-,2030,9275.3
3127,Belgium,Total Population,Socio-economic indicators,0,-,2030,11751.8
3128,Cyprus,Total Population,Socio-economic indicators,0,-,2030,1275.0
3129,Denmark,Total Population,Socio-economic indicators,0,-,2030,6003.5
3130,Finland,Total Population,Socio-economic indicators,0,-,2030,5574.2
3131,France,Total Population,Socio-economic indicators,0,-,2030,66088.3
3132,Germany,Total Population,Socio-economic indicators,0,-,2030,82390.0
3133,Gibraltar,Total Population,Socio-economic indicators,0,-,2030,33.9
3134,Greece,Total Population,Socio-economic indicators,0,-,2030,10353.3
3135,Iceland,Total Population,Socio-economic indicators,0,-,2030,359.7
3136,Ireland,Total Population,Socio-economic indicators,0,-,2030,5371.7
3137,Italy,Total Population,Socio-economic indicators,0,-,2030,57754.7
3138,Liechtenstein,Total Population,Socio-economic indicators,0,-,2030,40.2
3139,Luxembourg,Total Population,Socio-economic indicators,0,-,2030,690.3
3140,Malta,Total Population,Socio-economic indicators,0,-,2030,448.9
3141,Monaco,Total Population,Socio-economic indicators,0,-,2030,41.8
3142,Netherlands,Total Population,Socio-economic indicators,0,-,2030,18314.8
3143,Norway,Total Population,Socio-economic indicators,0,-,2030,5622.3
3144,Portugal,Total Population,Socio-economic indicators,0,-,2030,10067.1
3145,Spain,Total Population,Socio-economic indicators,0,-,2030,48284.5
3146,Sweden,Total Population,Socio-economic indicators,0,-,2030,10806.0
3147,Switzerland,Total Population,Socio-economic indicators,0,-,2030,9295.4
3148,Turkey,Total Population,Socio-economic indicators,0,-,2030,86553.5
3149,United Kingdom,Total Population,Socio-economic indicators,0,-,2030,68963.9
3150,Afghanistan,Total Population,Socio-economic indicators,0,-,2031,49000.2
3151,American Samoa,Total Population,Socio-economic indicators,0,-,2031,54.7
3152,Armenia,Total Population,Socio-economic indicators,0,-,2031,2962.7
3153,Azerbaijan,Total Population,Socio-economic indicators,0,-,2031,10463.0
3154,Bangladesh,Total Population,Socio-economic indicators,0,-,2031,180171.1
3155,Bhutan,Total Population,Socio-economic indicators,0,-,2031,848.2
3156,Brunei Darussalam,Total Population,Socio-economic indicators,0,-,2031,473.5
3157,Cambodia,Total Population,Socio-economic indicators,0,-,2031,18966.8
3158,China,Total Population,Socio-economic indicators,0,-,2031,1403803.8
3159,Fiji,Total Population,Socio-economic indicators,0,-,2031,972.9
3160,French Polynesia,Total Population,Socio-economic indicators,0,-,2031,298.1
3161,Guam,Total Population,Socio-economic indicators,0,-,2031,182.2
3162,"Hong Kong, China",Total Population,Socio-economic indicators,0,-,2031,7906.3
3163,India,Total Population,Socio-economic indicators,0,-,2031,1475317.6
3164,Indonesia,Total Population,Socio-economic indicators,0,-,2031,301439.3
3165,Japan,Total Population,Socio-economic indicators,0,-,2031,119074.1
3166,Kazakhstan,Total Population,Socio-economic indicators,0,-,2031,20932.0
3167,Kiribati,Total Population,Socio-economic indicators,0,-,2031,141.0
3168,Kyrgyzstan,Total Population,Socio-economic indicators,0,-,2031,7531.3
3169,Laos,Total Population,Socio-economic indicators,0,-,2031,8310.4
3170,"Macau, China",Total Population,Socio-economic indicators,0,-,2031,738.6
3171,Malaysia,Total Population,Socio-economic indicators,0,-,2031,35939.9
3172,Maldives,Total Population,Socio-economic indicators,0,-,2031,521.8
3173,Mongolia,Total Population,Socio-economic indicators,0,-,2031,3754.5
3174,Myanmar,Total Population,Socio-economic indicators,0,-,2031,58829.2
3175,Nauru,Total Population,Socio-economic indicators,0,-,2031,11.0
3176,Nepal,Total Population,Socio-economic indicators,0,-,2031,33617.1
3177,New Caledonia,Total Population,Socio-economic indicators,0,-,2031,313.4
3178,North Korea,Total Population,Socio-economic indicators,0,-,2031,26705.2
3179,Pakistan,Total Population,Socio-economic indicators,0,-,2031,267003.5
3180,Papua New Guinea,Total Population,Socio-economic indicators,0,-,2031,10889.0
3181,Philippines,Total Population,Socio-economic indicators,0,-,2031,125015.3
3182,Samoa,Total Population,Socio-economic indicators,0,-,2031,222.6
3183,Singapore,Total Population,Socio-economic indicators,0,-,2031,6035.5
3184,Solomon Islands,Total Population,Socio-economic indicators,0,-,2031,883.6
3185,South Korea,Total Population,Socio-economic indicators,0,-,2031,51895.9
3186,Sri Lanka,Total Population,Socio-economic indicators,0,-,2031,22059.9
3187,Taiwan,Total Population,Socio-economic indicators,0,-,2031,23204.5
3188,Tajikistan,Total Population,Socio-economic indicators,0,-,2031,11764.8
3189,Thailand,Total Population,Socio-economic indicators,0,-,2031,70292.3
3190,Tonga,Total Population,Socio-economic indicators,0,-,2031,116.7
3191,Turkmenistan,Total Population,Socio-economic indicators,0,-,2031,6847.0
3192,Tuvalu,Total Population,Socio-economic indicators,0,-,2031,13.3
3193,Uzbekistan,Total Population,Socio-economic indicators,0,-,2031,37756.2
3194,Vanuatu,Total Population,Socio-economic indicators,0,-,2031,391.4
3195,Vietnam,Total Population,Socio-economic indicators,0,-,2031,105011.1
3196,Australia,Total Population,Socio-economic indicators,0,-,2031,29043.5
3197,New Zealand,Total Population,Socio-economic indicators,0,-,2031,5569.2
3198,Albania,Total Population,Socio-economic indicators,0,-,2031,2775.0
3199,Belarus,Total Population,Socio-economic indicators,0,-,2031,8913.9
3200,Bosnia and Herzegovina,Total Population,Socio-economic indicators,0,-,2031,3290.6
3201,Bulgaria,Total Population,Socio-economic indicators,0,-,2031,6383.1
3202,Croatia,Total Population,Socio-economic indicators,0,-,2031,3823.3
3203,Czech Republic,Total Population,Socio-economic indicators,0,-,2031,10599.7
3204,Estonia,Total Population,Socio-economic indicators,0,-,2031,1307.6
3205,Georgia,Total Population,Socio-economic indicators,0,-,2031,3575.6
3206,Hungary,Total Population,Socio-economic indicators,0,-,2031,9465.4
3207,Kosovo,Total Population,Socio-economic indicators,0,-,2031,1826.5
3208,Latvia,Total Population,Socio-economic indicators,0,-,2031,1713.7
3209,Lithuania,Total Population,Socio-economic indicators,0,-,2031,2571.1
3210,Moldova,Total Population,Socio-economic indicators,0,-,2031,3865.0
3211,Montenegro,Total Population,Socio-economic indicators,0,-,2031,623.1
3212,North Macedonia,Total Population,Socio-economic indicators,0,-,2031,2001.0
3213,Poland,Total Population,Socio-economic indicators,0,-,2031,37018.5
3214,Romania,Total Population,Socio-economic indicators,0,-,2031,18045.4
3215,Russia,Total Population,Socio-economic indicators,0,-,2031,138680.2
3216,Serbia,Total Population,Socio-economic indicators,0,-,2031,6399.6
3217,Slovakia,Total Population,Socio-economic indicators,0,-,2031,5415.1
3218,Slovenia,Total Population,Socio-economic indicators,0,-,2031,2124.7
3219,Ukraine,Total Population,Socio-economic indicators,0,-,2031,38181.6
3220,Anguilla,Total Population,Socio-economic indicators,0,-,2031,16.0
3221,Antigua and Barbuda,Total Population,Socio-economic indicators,0,-,2031,105.4
3222,Argentina,Total Population,Socio-economic indicators,0,-,2031,47349.6
3223,Aruba,Total Population,Socio-economic indicators,0,-,2031,110.5
3224,Bahamas,Total Population,Socio-economic indicators,0,-,2031,429.7
3225,Barbados,Total Population,Socio-economic indicators,0,-,2031,289.5
3226,Belize,Total Population,Socio-economic indicators,0,-,2031,474.1
3227,Bermuda,Total Population,Socio-economic indicators,0,-,2031,60.2
3228,Bolivia,Total Population,Socio-economic indicators,0,-,2031,13365.0
3229,Brazil,Total Population,Socio-economic indicators,0,-,2031,218825.9
3230,British Virgin Islands,Total Population,Socio-economic indicators,0,-,2031,31.9
3231,Cayman Islands,Total Population,Socio-economic indicators,0,-,2031,74.1
3232,Chile,Total Population,Socio-economic indicators,0,-,2031,19373.4
3233,Colombia,Total Population,Socio-economic indicators,0,-,2031,53680.2
3234,Costa Rica,Total Population,Socio-economic indicators,0,-,2031,5403.8
3235,Cuba,Total Population,Socio-economic indicators,0,-,2031,11114.0
3236,Curacao,Total Population,Socio-economic indicators,0,-,2031,171.2
3237,Dominica,Total Population,Socio-economic indicators,0,-,2031,73.3
3238,Dominican Republic,Total Population,Socio-economic indicators,0,-,2031,11846.8
3239,Ecuador,Total Population,Socio-economic indicators,0,-,2031,18793.4
3240,El Salvador,Total Population,Socio-economic indicators,0,-,2031,6800.1
3241,French Guiana,Total Population,Socio-economic indicators,0,-,2031,385.8
3242,Grenada,Total Population,Socio-economic indicators,0,-,2031,115.9
3243,Guadeloupe,Total Population,Socio-economic indicators,0,-,2031,400.5
3244,Guatemala,Total Population,Socio-economic indicators,0,-,2031,20052.8
3245,Guyana,Total Population,Socio-economic indicators,0,-,2031,824.2
3246,Haiti,Total Population,Socio-economic indicators,0,-,2031,12857.5
3247,Honduras,Total Population,Socio-economic indicators,0,-,2031,11594.2
3248,Jamaica,Total Population,Socio-economic indicators,0,-,2031,3051.8
